BATCH_NUM,CITY,COUNTRY,CREATED_BY,CUSTOMER,CUSTOMER_NUMBER,DATE_CREATED,DEVICE_ID,DEVICE_VALUE,EXPERIENCE_CODE,FLAG_DATE,FLAG_YN,IHN_LEVEL3_DESC,IS_MANUAL_EXEC,PHM_ALGORITHM_DEFINITIONS_SK,PHM_PATTERNS_SK,PHM_PRODUCT_LINE_CODE,PHM_THRESHOLDS_SK,PROCESSID,PRODUCT_FAMILY,REMARKS,RUN_DATE,SN,DUMMY
"BTH0000","Europe","ROMANIA","Alinity IA Vacuum Pump","CENTRUL MEDICAL MATEL BASARAB","0056731797",10/25/2019 12:17:36 AM,"198962",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01288",
"BTH0000","Europe","NORWAY","Alinity IA Vacuum Pump","SYKEHUSET INNLANDET TYNSET","300601-0",10/25/2019 12:17:37 AM,"206428",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01609",
"BTH0000","Europe","GERMANY","Alinity IA Vacuum Pump","MANAGMENT GMBH","0056678664",10/25/2019 12:17:39 AM,"209146",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02158",
"BTH0000","Europe","ISRAEL","Alinity IA Vacuum Pump","I L E X MEDICAL LTD.","0056689250",10/25/2019 12:17:41 AM,"196695",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01143",
"BTH0000","Latin America","MEXICO","Alinity IA Vacuum Pump","Laboratorios Clinicos de Mexico QUEST Diagnostics","782100-0",10/25/2019 12:17:43 AM,"211769",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02596",
"BTH0000","Latin America","MEXICO","Alinity IA Vacuum Pump","Laboratorio Corregidora SA de CV","785300-0",10/25/2019 12:17:45 AM,"209860",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02298",
"BTH0000","Europe","SWEDEN","Alinity IA Vacuum Pump","KUNG#LVS SJUKHUS","5103501-0",10/25/2019 12:17:46 AM,"205140",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01484",
"BTH0000","Europe","SERBIA","Alinity IA Vacuum Pump","PL BIOMEDICA","0056673240",10/25/2019 12:17:48 AM,"199681",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01312",
"BTH0000","Asia Pacific","THAILAND","Alinity IA Vacuum Pump","Thonburi Healthcare Group","500178-0",10/25/2019 12:17:50 AM,"209044",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02146",
"BTH0000","AMT","TURKEY","Alinity IA Vacuum Pump","KONYA HALK SAGLIGI LABORATUV","87256-0",10/25/2019 12:17:52 AM,"205144",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01408",
"BTH0000","Asia Pacific","THAILAND","Alinity IA Vacuum Pump","PRANAKORNSRI AYUTTHAYA HOSPITAL","105601-LAB",10/25/2019 12:17:53 AM,"208795",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02067",
"BTH0000","AMT","KENYA","Alinity IA Vacuum Pump","NAIROBI HOSPITAL","0056690775",10/25/2019 12:17:55 AM,"210454",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01926",
"BTH0000","Japan","JAPAN","Alinity IA Vacuum Pump","??????","462010000-0",10/25/2019 12:17:57 AM,"209283",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01842",
"BTH0000","AMT","LEBANON","Alinity IA Vacuum Pump","CMC","0056686669",10/25/2019 12:17:59 AM,"207292",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01604",
"BTH0000","Latin America","COLOMBIA","Alinity IA Vacuum Pump","DINAMICA IPS - Central de Proceso","1029389-1037321",10/25/2019 12:18:01 AM,"211366",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02522",
"BTH0000","China","CHINA","Alinity IA Vacuum Pump","???????????????","21843-0",10/25/2019 12:18:02 AM,"209812",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02348",
"BTH0000","Latin America","BRAZIL","Alinity IA Vacuum Pump","Pardini - NTA São Paulo","56626647-0",10/25/2019 12:18:04 AM,"209993",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02297",
"BTH0000","AMT","TURKEY","Alinity IA Vacuum Pump","KONYA HALK SAGLIGI LABORATUV","87256-0",10/25/2019 12:18:06 AM,"206012",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01410",
"BTH0000","Latin America","COLOMBIA","Alinity IA Vacuum Pump","ABA CIENTIFICA LABORATORIO MEDICO LAS AMERICAS","*400253-1",10/25/2019 12:18:08 AM,"195923",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01114",
"BTH0000","Latin America","MEXICO","Alinity IA Vacuum Leak","Sistemas Medicos Nacionales","764601-0",10/25/2019 12:17:31 AM,"209592",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI02164",
"BTH0000","North America","USA","Alinity IA Vacuum Leak","VA MEDICAL CENTER","0050143551",10/25/2019 12:17:36 AM,"209195",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI02117",
"BTH0000","Europe","ITALY","Alinity IA Vacuum Leak","Ospedale Moriggia Pelascini - Laboratorio Analisi","509037-2",10/25/2019 12:17:39 AM,"211652",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI02469",
"BTH0000","Europe","GERMANY","Alinity IA Vacuum Leak","PRAXISGEMEINSCHAFT ESCHWEILER","0056753692",10/25/2019 12:17:42 AM,"214453",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI03117",
"BTH0000","Europe","CZECH REPUBLIC","Alinity IA Vacuum Leak","synlab czech s.r.o.","160160-0",10/25/2019 12:17:46 AM,"213363",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI02950",
"BTH0000","Asia Pacific","MALAYSIA","Alinity IA Vacuum Leak","SUNMED VELOCITY SDN BHD","30238-30238",10/25/2019 12:17:49 AM,"212729",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI03128",
"BTH0000","Latin America","CANADA","Alinity IA Vacuum Leak","JAMES PATON MEML HOSP","0050402429",10/25/2019 12:17:52 AM,"211656",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI02572",
"BTH0000","Europe","BULGARIA","Alinity IA Vacuum Leak","RAMUS MEDICAL LTD.","0056682661",10/25/2019 12:17:56 AM,"208191",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI01866",
"BTH0000","Asia Pacific","VIETNAM","Alinity IA Vacuum Leak","Tu Du Hospital","157PS005-157",10/25/2019 12:17:59 AM,"213852",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI03104",
"BTH0000","Asia Pacific","VIETNAM","Alinity IA Vacuum Leak","Tu Du Hospital","157PS005-157",10/25/2019 12:18:05 AM,"208612",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI01793",
"BTH0000","Latin America","BRAZIL","Alinity IA Vacuum Leak","DB Medicina Diagnostica - Sorocaba","56700902-0",10/25/2019 12:18:09 AM,"212886",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI02613",
"BTH0000","Europe","ITALY","Alinity IA Vacuum Leak","Ospedale di Sondrio - Laboratorio Analisi","500308-2",10/25/2019 12:18:14 AM,"208936",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI01928",
"BTH0000","Europe","SPAIN","Alinity IA Vacuum Leak","NTRA.SRA.DE LA CANDELARIA","330-1",10/25/2019 12:18:20 AM,"195615",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI01909",
"BTH0000","Latin America","ARGENTINA","Alinity IA Vacuum Leak","LAB. DE MEDICINA","272650-0",10/25/2019 12:18:24 AM,"211409",1,"CCE1",10/24/2019,"YES","AIinity IA Vacuum Leak","N",20230,20231,205,-1,5413146,,,10/25/2019,"AI02591",
"BTH0000","AMT","TURKEY","Alinity IA Vacuum Pump","ANTALYA HALK SAGLIGI","87324-0",10/25/2019 12:18:20 AM,"201260",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01341",
"BTH0000","Latin America","COLOMBIA","Alinity IA Vacuum Pump","ABA CIENTIFICA LABORATORIO CLINICO HEMATOLOGICO","400253-14",10/25/2019 12:18:22 AM,"209207",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01896",
"BTH0000","Latin America","MEXICO","Alinity IA Vacuum Pump","Laboratorios Biomedicos SA de CV","362000-0",10/25/2019 12:18:24 AM,"215335",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02856",
"BTH0000","Europe","GREECE","Alinity IA Vacuum Pump","GENIKO NOMARXIAKO","60401-0",10/25/2019 12:18:26 AM,"211039",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02680",
"BTH0000","Latin America","MEXICO","Alinity IA Vacuum Pump","Comercializadora de Reactivos para Laboratorio","500300-0",10/25/2019 12:18:28 AM,"209903",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01431",
"BTH0000","Latin America","MEXICO","Alinity IA Vacuum Pump","Comercializadora de Reactivos para Laboratorio","500300-0",10/25/2019 12:18:30 AM,"209479",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01430",
"BTH0000","Asia Pacific","SOUTH KOREA","Alinity IA Vacuum Pump","?????? ??????","060147-0",10/25/2019 12:18:32 AM,"207382",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01457",
"BTH0000","Asia Pacific","HONG KONG","Alinity IA Vacuum Pump","BRIGHT GROWTH MEDICAL LAB.","601988-0",10/25/2019 12:18:34 AM,"204244",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01321",
"BTH0000","AMT","PAKISTAN","Alinity IA Vacuum Pump","Islamabad Diagnostics Center","17399158-0",10/25/2019 12:18:35 AM,"208650",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01560",
"BTH0000","Europe","ROMANIA","Alinity IA Vacuum Pump","BIOCLINICA BUCURESTI","0056745152",10/25/2019 12:18:37 AM,"209164",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02183",
"BTH0000","Latin America","MEXICO","Alinity IA Vacuum Pump","Laboratorios Biomedicos SA de CV","362000-0",10/25/2019 12:18:39 AM,"215335",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02688",
"BTH0000","Latin America","MEXICO","Alinity IA Vacuum Pump","PROQUIMED de Leon SC","790500-0",10/25/2019 12:18:41 AM,"215630",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI03061",
"BTH0000","Latin America","COLOMBIA","Alinity IA Vacuum Pump","SOCIEDAD NACIONAL DE LA CRUZ ROJA COLOMBIANA","418817-0",10/25/2019 12:18:42 AM,"214232",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02862",
"BTH0000","Latin America","BRAZIL","Alinity IA Vacuum Pump","Pardini - NTA São Paulo","56626647-0",10/25/2019 12:18:44 AM,"206971",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01519",
"BTH0000","Europe","FRANCE","Alinity IA Vacuum Pump","FELIX GUYON","1029800-0",10/25/2019 12:18:46 AM,"207239",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01612",
"BTH0000","AMT","SOUTH AFRICA","Alinity IA Vacuum Pump","2625 LANCET-LAB ENDOCRINE(CPR)","2625-0",10/25/2019 12:18:48 AM,"208051",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01825",
"BTH0000","Asia Pacific","SOUTH KOREA","Alinity IA Vacuum Pump","??????????","064139-0",10/25/2019 12:18:49 AM,"209033",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02114",
"BTH0000","Europe","SWITZERLAND","Alinity IA Vacuum Pump","labor team w ag","28900-0",10/25/2019 12:18:51 AM,"190082",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01131",
"BTH0000","Europe","ROMANIA","Alinity IA Vacuum Pump","CENTRUL MEDICAL UNIREA SRL","0056738218",10/25/2019 12:18:53 AM,"206722",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01634",
"BTH0000","AMT","PAKISTAN","Alinity IA Vacuum Pump","EXCEL LAB","17399021-0",10/25/2019 12:18:55 AM,"208726",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01571",
"BTH0000","Latin America","COLOMBIA","Alinity IA Vacuum Pump","HEMOCENTRO DEL CAFÉ Y DEL TOLIMA GRANDE","1012738-1011425",10/25/2019 12:18:57 AM,"211326",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02600",
"BTH0000","Europe","POLAND","Alinity IA Vacuum Pump","DIAGNOSTYKA SP. Z O.O.","213964-0",10/25/2019 12:18:59 AM,"211952",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02574",
"BTH0000","Latin America","COLOMBIA","Alinity IA Vacuum Pump","CRUZ  ROJA  ANTIOQUIA","1018808-1",10/25/2019 12:19:01 AM,"216614",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02891",
"BTH0000","Europe","POLAND","Alinity IA Vacuum Pump","REGIONALNE CENTRUM","232400-0",10/25/2019 12:19:03 AM,"205132",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01471",
"BTH0000","Asia Pacific","VIETNAM","Alinity IA Vacuum Pump","Tumor Hospital","157BV028-157",10/25/2019 12:19:04 AM,"208924",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01963",
"BTH0000","Latin America","BRAZIL","Alinity IA Vacuum Pump","Pardini - NTO Vespasiano Matriz","800126-0",10/25/2019 12:19:06 AM,"206697",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01493",
"BTH0000","Latin America","COLOMBIA","Alinity IA Vacuum Pump","DINAMICA IPS - Central de Proceso","1029389-1037321",10/25/2019 12:19:08 AM,"207917",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01608",
"BTH0000","AMT","MADAGASCAR","Alinity IA Vacuum Pump","INST.PASTEUR DE MADAGASKAR","0056673201",10/25/2019 12:19:10 AM,"207558",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01223",
"BTH0000","AMT","PAKISTAN","Alinity IA Vacuum Pump","Islamabad Diagnostics Center","17399158-0",10/25/2019 12:19:12 AM,"206805",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI01445",
"BTH0000","Japan","JAPAN","Alinity IA Vacuum Pump","??????","353190000-0",10/25/2019 12:19:13 AM,"210789",1,"CCE2",10/24/2019,"YES","Alinity IA Vacuum Pump","N",20231,20232,205,-1,5413143,,,10/25/2019,"AI02405",
"BTH0000","Latin America","BRAZIL","Alinity IA Optics Dark Count","Pardini - NTO Vespasiano Matriz","800126-0",10/25/2019 12:15:14 AM,"206695",1,"CCA1",10/24/2019,"YES","Alinity IA Optics Dark Count","N",20140,20141,205,-1,5413108,,,10/25/2019,"AI01503",
"BTH0000","Europe","BELGIUM","Alinity IA Optics Dark Count","GZA VZW","2320001-0",10/25/2019 12:15:15 AM,"213391",1,"CCA1",10/24/2019,"YES","Alinity IA Optics Dark Count","N",20140,20141,205,-1,5413108,,,10/25/2019,"AI02986",
"BTH0000","Latin America","BRAZIL","Alinity IA Optics Dark Count","DB Medicina Diagnostica - Recife","56743169-0",10/25/2019 12:15:17 AM,"212888",1,"CCA1",10/24/2019,"YES","Alinity IA Optics Dark Count","N",20140,20141,205,-1,5413108,,,10/25/2019,"AI02800",
"BTH0000","North America","USA","Alinity IA Optics Dark Count","VALLEY HEALTH","0050375245",10/25/2019 12:15:18 AM,"210684",1,"CCA1",10/24/2019,"YES","Alinity IA Optics Dark Count","N",20140,20141,205,-1,5413108,,,10/25/2019,"AI01837",
"BTH0000","Europe","BELGIUM","Alinity IA Optics Dark Count","CH de l'Ardenne","2134001-0",10/25/2019 12:15:19 AM,"218589",1,"CCA1",10/24/2019,"YES","Alinity IA Optics Dark Count","N",20140,20141,205,-1,5413108,,,10/25/2019,"AI03645",
"BTH0000","Europe","AUSTRIA","Alinity IA Process Path Jams 5756","DR. SUSANNE LEISCH","1402600-0",10/25/2019 12:18:15 AM,"215114",1,"CCG1",10/24/2019,"YES","Alinity IA Process Path Jams 5756","N",20190,20191,205,-1,5413103,,,10/25/2019,"AI03173",
"BTH0000","Europe","ITALY","Alinity IA Washzone2 P1 Aspiration","LABORATORIO ANALISI NUOVO OSPEDALE .","500944-4",10/25/2019 12:16:22 AM,"206824",1,"CC84",10/24/2019,"YES","Alinity IA Washzone2 P1 Aspiration","N",20146,20147,205,-1,5413151,,,10/25/2019,"AI01548",
"BTH0000","Europe","ITALY","Alinity IA Washzone2 P1 Aspiration","LABORATORIO ANALISI C.D.C. S.P.A. .","500032-5",10/25/2019 12:16:26 AM,"208877",1,"CC84",10/24/2019,"YES","Alinity IA Washzone2 P1 Aspiration","N",20146,20147,205,-1,5413151,,,10/25/2019,"AI02049",
"BTH0000","Latin America","BRAZIL","Alinity IA Washzone2 P1 Aspiration","Fleury - NTO Jabaquara","800111-1",10/25/2019 12:16:28 AM,"208216",1,"CC84",10/24/2019,"YES","Alinity IA Washzone2 P1 Aspiration","N",20146,20147,205,-1,5413151,,,10/25/2019,"AI01598",
"BTH0000","Europe","ITALY","Alinity IA Washzone2 P1 Aspiration","LABORATORIO ANALISI OSPEDALE TIBERIO EVOLI .","511208-1",10/25/2019 12:16:31 AM,"213496",1,"CC84",10/24/2019,"YES","Alinity IA Washzone2 P1 Aspiration","N",20146,20147,205,-1,5413151,,,10/25/2019,"AI02953",
"BTH0000","Latin America","BRAZIL","Alinity IA Washzone2 P1 Aspiration","DB Medicina Diagnostica - Recife","56743169-0",10/25/2019 12:16:33 AM,"212883",1,"CC84",10/24/2019,"YES","Alinity IA Washzone2 P1 Aspiration","N",20146,20147,205,-1,5413151,,,10/25/2019,"AI02792",
"BTH0000","Latin America","ARGENTINA","Alinity IA Washzone2 P1 Aspiration","FUNDACION HEMOCENTRO BS.AS.","269850-0",10/25/2019 12:16:36 AM,"211427",1,"CC84",10/24/2019,"YES","Alinity IA Washzone2 P1 Aspiration","N",20146,20147,205,-1,5413151,,,10/25/2019,"AI02531",
"BTH0000","Latin America","COLOMBIA","Alinity IA Washzone2 P1 Aspiration","IDIME - Cali - Clínica Rafael Uribe","1011432-1030061",10/25/2019 12:16:40 AM,"205517",1,"CC84",10/24/2019,"YES","Alinity IA Washzone2 P1 Aspiration","N",20146,20147,205,-1,5413151,,,10/25/2019,"AI01393",
"BTH0000","Europe","ITALY","Alinity IA Washzone2 P1 Aspiration","Ospedale C.T.O - Laboratorio Analisi","501224-1",10/25/2019 12:16:42 AM,"209758",1,"CC84",10/24/2019,"YES","Alinity IA Washzone2 P1 Aspiration","N",20146,20147,205,-1,5413151,,,10/25/2019,"AI02133",
"BTH0000","Latin America","BRAZIL","Alinity IA Washzone2 P1 Aspiration","Pardini - NTA São Paulo","56626647-0",10/25/2019 12:16:44 AM,"210004",1,"CC84",10/24/2019,"YES","Alinity IA Washzone2 P1 Aspiration","N",20146,20147,205,-1,5413151,,,10/25/2019,"AI01591",
"BTH0000","North America","USA","Alinity IA Washzone2 P1 Aspiration","ST MARYS HOSPITAL","0050384163",10/25/2019 12:16:47 AM,"210865",1,"CC84",10/24/2019,"YES","Alinity IA Washzone2 P1 Aspiration","N",20146,20147,205,-1,5413151,,,10/25/2019,"AI02234",
"BTH0000","Latin America","COLOMBIA","Alinity IA Washzone1 P2 Aspiration","Laboratorio Medico Echavarria S.AS. –CDP","1030106-1032751",10/25/2019 12:16:33 AM,"207590",1,"CC75",10/24/2019,"YES","Alinity IA Washzone1 P2 Aspiration","N",20144,20145,205,-1,5413156,,,10/25/2019,"AI01587",
"BTH0000","Latin America","BRAZIL","Alinity IA Washzone1 P3 Aspiration","56709719 - CHECK UP SAUDE LTDA","801031-0",10/25/2019 12:16:22 AM,"210392",1,"CC76",10/24/2019,"YES","Alinity IA Washzone1 P3 Aspiration","N",20145,20146,205,-1,5413153,,,10/25/2019,"AI02278",
"BTH0000","Latin America","BRAZIL","Alinity IA Washzone1 P3 Aspiration","Fleury - NTO Jabaquara","800111-1",10/25/2019 12:16:26 AM,"208216",1,"CC76",10/24/2019,"YES","Alinity IA Washzone1 P3 Aspiration","N",20145,20146,205,-1,5413153,,,10/25/2019,"AI02325",
"BTH0000","Latin America","BRAZIL","Alinity IA Washzone1 P1 Aspiration","DB Medicina Diagnóstica - Sul - 56627105","1009061-1",10/25/2019 12:16:58 AM,"216854",1,"CC74",10/24/2019,"YES","Alinity IA Washzone1 P1 Aspiration","N",20143,20144,205,-1,5413160,,,10/25/2019,"AI02900",
