SQL Statement which produced this data:
  -- 
  -- batch_num
  -- city
  -- country
  -- created_by
  -- customer
  -- customer_number
  -- date_created
  -- device_id
  -- device_value
  -- experience_code
  -- flag_date
  -- flag_yn
  -- ihn_level3_desc
  -- is_manual_exec
  -- phm_algorithm_definitions_sk
  -- phm_patterns_sk
  -- phm_product_line_code
  -- phm_thresholds_sk
  -- processid
  -- product_family
  -- remarks
  -- run_date
  -- sn
  
  select 
      batch_num,
      city,
      country,
      created_by,
      customer,
      customer_number,
      date_created,
      device_id,
      device_value,
      experience_code,
      flag_date,
      flag_yn,
      ihn_level3_desc,
      is_manual_exec,
      phm_algorithm_definitions_sk,
      phm_patterns_sk,
      phm_product_line_code,
      phm_thresholds_sk,
      processid,
      product_family,
      remarks,
      run_date,
      sn,
      null as dummy
  from
      svc_phm_owner.phm_alg_output
  where
      --rownum < 200
  --and
      flag_yn = 'YES'
  and
      phm_algorithm_definitions_sk in ( 1003 )
      and flag_date >= (sysdate-7)
  order by flag_date desc;

BATCH_NUM,CITY,COUNTRY,CREATED_BY,CUSTOMER,CUSTOMER_NUMBER,DATE_CREATED,DEVICE_ID,DEVICE_VALUE,EXPERIENCE_CODE,FLAG_DATE,FLAG_YN,IHN_LEVEL3_DESC,IS_MANUAL_EXEC,PHM_ALGORITHM_DEFINITIONS_SK,PHM_PATTERNS_SK,PHM_PRODUCT_LINE_CODE,PHM_THRESHOLDS_SK,PROCESSID,PRODUCT_FAMILY,REMARKS,RUN_DATE,SN,DUMMY
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","????????","143910000-0",10/18/2019 10:57:53 AM,"19500",36358,"A635",10/18/2019 4:53:59 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5334136,,,10/18/2019,"ISR07122",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","????????","32110000-0",10/18/2019 11:53:36 AM,"96640",36356,"A632",10/18/2019 4:27:41 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5334136,,,10/18/2019,"ISR50874",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????","372040000-0",10/18/2019 11:01:36 AM,"79580",30692,"A635",10/18/2019 4:20:16 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5334136,,,10/18/2019,"ISR51151",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","???????????? ????","421010000-0",10/18/2019 10:22:23 AM,"35940",32047,"A634",10/18/2019 4:05:54 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5334136,,,10/18/2019,"ISR04797",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????","52100000-0",10/18/2019 11:54:12 AM,"82541",36356,"A632",10/18/2019 3:25:01 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5334136,,,10/18/2019,"ISR51263",
"BTH1000","China","CHINA","FE PRESSURES ALGORITHM","??????????","10431-0",10/18/2019 10:27:04 AM,"66501",36380,"A634",10/18/2019 3:09:05 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5334136,,,10/18/2019,"ISR50229",
"BTH1000","Asia Pacific","THAILAND","FE PRESSURES ALGORITHM","DETUDOM ROYAL CROWN HOSPITAL","500412-500412",10/18/2019 11:44:25 AM,"208473",33561.5,"A633",10/18/2019 3:00:02 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5334136,,,10/18/2019,"ISR63020",
"BTH1000","AMT","TURKEY","FE PRESSURES ALGORITHM","KUZEY KHB GOZTEPE EAH","87225-0",10/18/2019 12:22:39 PM,"79861",32609,"A631",10/18/2019 2:58:56 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5334136,,,10/18/2019,"I1SR02119",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","???????","472030000-0",10/18/2019 10:37:48 AM,"186760",36352,"A634",10/18/2019 2:50:02 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5334136,,,10/18/2019,"ISR54374",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","?????","413060000-0",10/18/2019 11:04:27 AM,"111925",36394,"A635",10/18/2019 2:43:21 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5334136,,,10/18/2019,"ISR52202",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","????","418340000-0",10/18/2019 10:20:42 AM,"14261",36354,"A634",10/18/2019 2:36:43 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5334136,,,10/18/2019,"ISR02259",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????","12540000-0",10/18/2019 11:27:35 AM,"17317",36362,"A633",10/18/2019 2:04:06 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5334136,,,10/18/2019,"ISR05650",
"BTH1000","Europe","ITALY","FE PRESSURES ALGORITHM","Policlinico San Donato - Laboratorio Analisi","509297-1",10/18/2019 12:22:46 PM,"16234",36370,"A631",10/18/2019 2:01:32 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5334136,,,10/18/2019,"I1SR02196",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","?????????????","17627-0",10/18/2019 3:19:38 AM,"212172",28893,"A635",10/18/2019 1:55:12 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5330263,,,10/18/2019,"ISR63127",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","????????????","24980-0",10/18/2019 3:22:55 AM,"85897",27795.5,"A633",10/18/2019 1:41:06 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5330263,,,10/18/2019,"ISR51537",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","?????????????","242240000-0",10/18/2019 11:56:35 AM,"101714",36390,"A632",10/18/2019 1:30:48 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5334136,,,10/18/2019,"ISR52157",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","?????????? (?????????)","27455-0",10/18/2019 3:51:08 AM,"187096",27203,"A632",10/18/2019 1:30:28 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5330263,,,10/18/2019,"ISR61287",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","?????????","27175-0",10/18/2019 4:11:05 AM,"194795",27978,"A631",10/18/2019 1:05:39 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5330263,,,10/18/2019,"I1SR56676",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????","193140000-0",10/18/2019 10:31:15 AM,"108394",28472,"A634",10/18/2019 1:02:51 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5334136,,,10/18/2019,"ISR52138",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","????????????","27146-0",10/18/2019 2:25:35 AM,"77623",28632,"A634",10/18/2019 12:57:16 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5330263,,,10/18/2019,"ISR50820",
"BTH1000","Europe","ITALY","FE PRESSURES ALGORITHM","CENTRO DIAGNOSTICO FERRARA SRL . .","144759-9",10/18/2019 12:29:09 PM,"215533",36350,"A631",10/18/2019 12:39:17 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5334136,,,10/18/2019,"I1SR50161",
"BTH0200","Asia Pacific","INDONESIA","FE PRESSURES ALGORITHM","Bio Medika Bali","164329-164329",10/18/2019 4:09:12 AM,"152812",36356,"A631",10/18/2019 12:34:57 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5330263,,,10/18/2019,"I1SR55786",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","?????????(?????)","17685-0",10/18/2019 3:55:20 AM,"209763",36495,"A632",10/18/2019 12:13:11 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5330263,,,10/18/2019,"ISR62510",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","????","418340000-0",10/18/2019 11:26:12 AM,"14261",27375,"A633",10/18/2019 12:08:11 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5334136,,,10/18/2019,"ISR02259",
"BTH0000","Asia Pacific","HONG KONG","FE PRESSURES ALGORITHM","THE HONG KONG POLYTECHNIC","600280-0",10/18/2019 12:41:43 AM,"172308",31542.5,"A631",10/18/2019 11:55:46 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5329291,,,10/18/2019,"I1SR03894",
"BTH0000","China","CHINA","FE PRESSURES ALGORITHM","?????????","27175-0",10/18/2019 1:00:01 AM,"194795",27976,"A631",10/18/2019 11:49:31 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5329291,,,10/18/2019,"I1SR56676",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","???????????????","12559-0",10/18/2019 2:27:27 AM,"126742",30601,"A634",10/18/2019 11:48:51 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5330263,,,10/18/2019,"ISR51918",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","??????????","17427-0",10/18/2019 2:27:03 AM,"108636",32361,"A634",10/18/2019 11:39:03 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5330263,,,10/18/2019,"ISR51728",
"BTH0200","Asia Pacific","VIETNAM","FE PRESSURES ALGORITHM","LABONA-DN HIGHTECH CLINICS","157PR0168-157",10/18/2019 3:59:21 AM,"78180",28720,"A631",10/18/2019 11:36:51 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5330263,,,10/18/2019,"I1SR03261",
"BTH2200","Asia Pacific","SOUTH KOREA","FE PRESSURES ALGORITHM","(?)??????????????","066376-0",10/17/2019 10:52:54 PM,"163755",30076,"A634",10/18/2019 11:20:49 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5328626,,,10/17/2019,"ISR55307",
"BTH2200","Asia Pacific","SOUTH KOREA","FE PRESSURES ALGORITHM","????????KCCH(Korea Cancer Center Hospital)","060181-0",10/17/2019 10:34:37 PM,"215650",36354,"A634",10/18/2019 11:15:35 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5328626,,,10/17/2019,"ISR06330",
"BTH2200","Asia Pacific","SOUTH KOREA","FE PRESSURES ALGORITHM","(?)???????????","062742-0",10/18/2019 12:00:51 AM,"171298",31329,"A633",10/18/2019 11:05:19 AM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5328626,,,10/17/2019,"ISR55934",
"BTH0000","Asia Pacific","VIETNAM","FE PRESSURES ALGORITHM","LABONA-DN HIGHTECH CLINICS","157PR0168-157",10/18/2019 12:40:20 AM,"78180",28720,"A631",10/18/2019 11:01:44 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5329291,,,10/18/2019,"I1SR03261",
"BTH2200","Asia Pacific","SOUTH KOREA","FE PRESSURES ALGORITHM","??????????(??????)","067059-0",10/17/2019 10:29:24 PM,"180263",36378,"A634",10/18/2019 10:49:59 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5328626,,,10/17/2019,"ISR04745",
"BTH0000","Asia Pacific","THAILAND","FE PRESSURES ALGORITHM","SWANPRACHARAK HOSPITAL *","500138-0",10/18/2019 12:51:47 AM,"123621",36384,"A631",10/18/2019 10:48:24 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5329291,,,10/18/2019,"I1SR53947",
"BTH1000","Latin America","ARGENTINA","FE PRESSURES ALGORITHM","HTAL.NEUROSIQ.ALEJANDRO KORN-","222100-0",10/18/2019 12:28:07 PM,"178500",30383,"A631",10/18/2019 10:36:39 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5334136,,,10/18/2019,"I1SR03915",
"BTH2200","Asia Pacific","MALAYSIA","FE PRESSURES ALGORITHM","PATHOLOGY & CLINICAL LAB (M) SB - PJ","348001-0",10/17/2019 10:23:50 PM,"19140",28787,"A634",10/18/2019 10:36:15 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,115,9,5328626,,,10/17/2019,"I202363",
"BTH2200","China","CHINA","FE PRESSURES ALGORITHM","????????","10076-0",10/18/2019 12:19:51 AM,"39680",36380,"A632",10/18/2019 10:35:27 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5328626,,,10/17/2019,"ISR08020",
"BTH2200","China","CHINA","FE PRESSURES ALGORITHM","?????????????(?????? ?????????)","28833-0",10/18/2019 12:21:19 AM,"71601",31235,"A632",10/18/2019 10:35:24 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5328626,,,10/17/2019,"ISR50074",
"BTH2200","China","CHINA","FE PRESSURES ALGORITHM","????????????","28911-1",10/17/2019 11:49:09 PM,"217567",28821,"A635",10/18/2019 10:33:52 AM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5328626,,,10/17/2019,"ISR63538",
"BTH2200","Asia Pacific","HONG KONG","FE PRESSURES ALGORITHM","QUEEN MARY HOSPITAL","600476-7",10/17/2019 10:35:25 PM,"20960",27814,"A634",10/18/2019 10:31:00 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5328626,,,10/17/2019,"ISR06853",
"BTH2200","China","CHINA","FE PRESSURES ALGORITHM","?????????????????","19230-0",10/17/2019 10:43:20 PM,"84061",36386,"A634",10/18/2019 10:25:58 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5328626,,,10/17/2019,"ISR51238",
"BTH2200","China","CHINA","FE PRESSURES ALGORITHM","??????????","18063-0",10/17/2019 11:55:21 PM,"12821",36354,"A633",10/18/2019 10:16:53 AM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5328626,,,10/17/2019,"ISR07125",
"BTH1000","Europe","ITALY","FE PRESSURES ALGORITHM","CASA DI CURA VILLA FIORITA","503136-0",10/18/2019 12:28:34 PM,"126017",31722,"A631",10/18/2019 10:16:25 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5334136,,,10/18/2019,"I1SR50031",
"BTH0200","Asia Pacific","INDIA","FE PRESSURES ALGORITHM","LOTUS BIOMEDICALS PVT.LTD.","10017573-0",10/18/2019 4:09:39 AM,"164091",36382,"A631",10/18/2019 9:53:43 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5330263,,,10/18/2019,"I1SR56041",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","???????","183990000-0",10/18/2019 11:32:58 AM,"100714",36350,"A633",10/18/2019 9:45:09 AM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5334136,,,10/18/2019,"ISR51878",
"BTH0200","AMT","TURKEY","FE PRESSURES ALGORITHM","BALIKESIR ATATURK DEVLET HAST","86539-0",10/18/2019 3:33:13 AM,"69661",36388,"A632",10/18/2019 9:42:56 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5330263,,,10/18/2019,"ISR50378",
"BTH0200","Asia Pacific","INDIA","FE PRESSURES ALGORITHM","G.KUPPUSWAMY NAIDU MEMORIAL HO","10022518-0",10/18/2019 4:05:41 AM,"152072",32231.5,"A631",10/18/2019 9:36:53 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5330263,,,10/18/2019,"I1SR53352",
"BTH0000","Asia Pacific","INDIA","FE PRESSURES ALGORITHM","G.KUPPUSWAMY NAIDU MEMORIAL HO","10022518-0",10/18/2019 12:50:33 AM,"152072",32231,"A631",10/18/2019 9:24:35 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5329291,,,10/18/2019,"I1SR53352",
"BTH0000","Asia Pacific","VIETNAM","FE PRESSURES ALGORITHM","Medlatec","157N06735-157",10/18/2019 12:28:12 AM,"165973",27955,"A632",10/18/2019 9:10:41 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5329291,,,10/18/2019,"ISR55352",
"BTH2200","Asia Pacific","THAILAND","FE PRESSURES ALGORITHM","ROYAL IRRIGATION HOSPITAL","299000-0",10/18/2019 12:18:39 AM,"208286",32193,"A632",10/18/2019 9:08:59 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5328626,,,10/17/2019,"ISR07480",
"BTH0000","Asia Pacific","INDIA","FE PRESSURES ALGORITHM","PRATHAMA EDUCATIONAL SOCIETY","10021308-0",10/18/2019 12:48:45 AM,"116719",29089.5,"A631",10/18/2019 9:04:36 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5329291,,,10/18/2019,"I1SR52676",
"BTH2200","Asia Pacific","SOUTH KOREA","FE PRESSURES ALGORITHM","???? ????","067024-0",10/17/2019 11:58:17 PM,"181757",34477.5,"A633",10/18/2019 8:53:22 AM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5328626,,,10/17/2019,"ISR51967",
"BTH2200","Asia Pacific","THAILAND","FE PRESSURES ALGORITHM","SONGKLA REGIONAL BLOOD CENTRE","300033-TRC-SONGKL",10/18/2019 12:04:28 AM,"41979",27912,"A632",10/18/2019 8:36:41 AM,"YES","FE Pressure Sample","N",1003,11,115,12,5328626,,,10/17/2019,"I202781",
"BTH0000","Asia Pacific","PHILIPPINES","FE PRESSURES ALGORITHM","PRC RIZAL","400405-400405",10/18/2019 12:46:21 AM,"180943",36374,"A631",10/18/2019 8:35:38 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5329291,,,10/18/2019,"I1SR51605",
"BTH0200","Europe","CYPRUS","FE PRESSURES ALGORITHM","C & V KRITICOS SUPPLIERS LTD.","0056692019",10/18/2019 2:37:08 AM,"175738",31370,"A634",10/18/2019 8:34:27 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5330263,,,10/18/2019,"ISR55883",
"BTH1000","Latin America","COLOMBIA","FE PRESSURES ALGORITHM","Fundación Hops. San Vicente de Paúl Rionegro","436727-0",10/18/2019 12:28:15 PM,"58700",36358,"A631",10/18/2019 8:11:12 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5334136,,,10/18/2019,"I1SR04037",
"BTH0200","AMT","TURKEY","FE PRESSURES ALGORITHM","KOCAELI DEVLET HASTANESI","87094-0",10/18/2019 2:56:00 AM,"192001",36368,"A635",10/18/2019 5:35:15 AM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5330263,,,10/18/2019,"ISR50862",
"BTH2200","AMT","SAUDI ARABIA","FE PRESSURES ALGORITHM","KAAMC NAT'L GUARD JEDDAH-WR","0056688579",10/17/2019 11:30:37 PM,"126004",30442,"A635",10/18/2019 2:52:40 AM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5328626,,,10/17/2019,"ISR52562",
"BTH0200","AMT","TURKEY","FE PRESSURES ALGORITHM","BALIKESIR ATATURK DEVL.HORMON","86924-0",10/18/2019 3:21:51 AM,"127860",29364.5,"A633",10/18/2019 2:44:45 AM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5330263,,,10/18/2019,"ISR06400",
"BTH0200","Latin America","BRAZIL","FE PRESSURES ALGORITHM","CENTRAL SOROLOGICO DE VITORIA","801020-0",10/18/2019 3:36:10 AM,"109034",28195,"A632",10/18/2019 2:06:13 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5330263,,,10/18/2019,"ISR52053",
"BTH1600","AMT","UAE","FE PRESSURES ALGORITHM","AL ABBAR MEDICAL LABORATORY","0056686011",10/17/2019 4:24:44 PM,"19624",27516,"A635",10/18/2019 12:11:57 AM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5325489,,,10/17/2019,"ISR04227",
"BTH1800","AMT","UAE","FE PRESSURES ALGORITHM","AL BORG LAB.","0056681746",10/17/2019 6:22:13 PM,"159134",30994.5,"A634",10/18/2019 12:04:01 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5326466,,,10/17/2019,"ISR53201",
"BTH0200","Latin America","BRAZIL","FE PRESSURES ALGORITHM","CENTRAL SOROLOGICO DE VITORIA","801020-0",10/18/2019 3:36:09 AM,"109034",28193,"A632",10/17/2019 11:59:51 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5330263,,,10/18/2019,"ISR52053",
"BTH1800","AMT","UAE","FE PRESSURES ALGORITHM","AL BORG LAB.","0056681746",10/17/2019 6:22:12 PM,"159134",30987,"A634",10/17/2019 11:59:41 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5326466,,,10/17/2019,"ISR53201",
"BTH0200","AMT","TURKEY","FE PRESSURES ALGORITHM","BALIKESIR ATATURK DEVL.HORMON","86924-0",10/18/2019 3:21:50 AM,"127860",29397,"A633",10/17/2019 11:57:34 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5330263,,,10/18/2019,"ISR06400",
"BTH0000","Asia Pacific","INDIA","FE PRESSURES ALGORITHM","PRATHAMA EDUCATIONAL SOCIETY","10021308-0",10/18/2019 12:48:44 AM,"116719",29052,"A631",10/17/2019 11:55:10 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5329291,,,10/18/2019,"I1SR52676",
"BTH1000","Asia Pacific","MALAYSIA","FE PRESSURES ALGORITHM","SUNWAY MEDICAL CENTRE","030143-0",10/18/2019 10:54:03 AM,"88494",28071,"A635",10/17/2019 11:53:36 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5334136,,,10/18/2019,"ISR03020",
"BTH2200","AMT","SAUDI ARABIA","FE PRESSURES ALGORITHM","KAAMC NAT'L GUARD JEDDAH-WR","0056688579",10/17/2019 11:30:36 PM,"126004",30226,"A635",10/17/2019 11:44:43 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5328626,,,10/17/2019,"ISR52562",
"BTH1000","China","CHINA","FE PRESSURES ALGORITHM","???????????","16902-0",10/18/2019 11:39:57 AM,"168257",27881,"A633",10/17/2019 11:39:47 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5334136,,,10/18/2019,"ISR55714",
"BTH0000","Asia Pacific","INDIA","FE PRESSURES ALGORITHM","CHRISTIAN MEDDICAL COLLEGE CHI","10027379-0",10/18/2019 1:01:34 AM,"210104",27243,"A631",10/17/2019 11:38:28 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5329291,,,10/18/2019,"I1SR60323",
