BATCH_NUM,CITY,COUNTRY,CREATED_BY,CUSTOMER,CUSTOMER_NUMBER,DATE_CREATED,DEVICE_ID,DEVICE_VALUE,EXPERIENCE_CODE,FLAG_DATE,FLAG_YN,IHN_LEVEL3_DESC,IS_MANUAL_EXEC,PHM_ALGORITHM_DEFINITIONS_SK,PHM_PATTERNS_SK,PHM_PRODUCT_LINE_CODE,PHM_THRESHOLDS_SK,PROCESSID,PRODUCT_FAMILY,REMARKS,RUN_DATE,SN,DUMMY
"BTH0000","China","CHINA","FE PRESSURES ALGORITHM","?????????????????","19230-0",10/30/2019 12:19:54 AM,"84061",36390,"A634",10/30/2019 10:47:44 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5477205,,,10/30/2019,"ISR51238",
"BTH0000","Asia Pacific","THAILAND","FE PRESSURES ALGORITHM","SWANPRACHARAK HOSPITAL *","500138-0",10/30/2019 1:40:11 AM,"123621",36386,"A631",10/30/2019 10:48:12 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5477205,,,10/30/2019,"I1SR53947",
"BTH0000","China","CHINA","FE PRESSURES ALGORITHM","????????????","28911-1",10/30/2019 12:57:23 AM,"217567",28881,"A635",10/30/2019 10:55:05 AM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5477205,,,10/30/2019,"ISR63538",
"BTH0000","Asia Pacific","HONG KONG","FE PRESSURES ALGORITHM","QUEEN MARY HOSPITAL","600476-7",10/30/2019 12:16:59 AM,"20960",29460.5,"A634",10/30/2019 10:55:07 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5477205,,,10/30/2019,"ISR06853",
"BTH0000","China","CHINA","FE PRESSURES ALGORITHM","????????","10076-0",10/30/2019 1:03:12 AM,"39680",36384,"A632",10/30/2019 10:57:16 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5477205,,,10/30/2019,"ISR08020",
"BTH0000","China","CHINA","FE PRESSURES ALGORITHM","?????????????(?????? ?????????)","28833-0",10/30/2019 1:03:28 AM,"71601",31253,"A632",10/30/2019 10:58:08 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5477205,,,10/30/2019,"ISR50074",
"BTH0000","Asia Pacific","THAILAND","FE PRESSURES ALGORITHM","CHAOPHRAYA APAI PHUBET HOSPITAL","500345-CHAOPRAYA",10/30/2019 1:39:41 AM,"129536",27304,"A631",10/30/2019 11:02:45 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5477205,,,10/30/2019,"I1SR53723",
"BTH0000","Asia Pacific","VIETNAM","FE PRESSURES ALGORITHM","LABONA-DN HIGHTECH CLINICS","157PR0168-157",10/30/2019 1:28:28 AM,"78180",28902.5,"A631",10/30/2019 11:05:30 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5477205,,,10/30/2019,"I1SR03261",
"BTH0000","China","CHINA","FE PRESSURES ALGORITHM","?????????","27175-0",10/30/2019 1:48:40 AM,"194795",28790,"A631",10/30/2019 12:01:33 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5477205,,,10/30/2019,"I1SR56676",
"BTH0000","Europe","ITALY","FE PRESSURES ALGORITHM","PRO AVIS SRL LABORATORIO ANALISI CLINICHE VIA ORESTE CALABRESI, 5/A","125652-10",10/30/2019 1:31:29 AM,"185522",36354,"A631",10/30/2019 2:40:01 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5477205,,,10/30/2019,"I1SR50458",
"BTH0200","Europe","FRANCE","FE PRESSURES ALGORITHM","CH CHARLES NICOLLE","638002-0",10/30/2019 2:47:52 AM,"161797",36368,"A635",10/29/2019 2:48:03 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5478270,,,10/30/2019,"ISR04164",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","????????????","27146-0",10/30/2019 2:22:21 AM,"77623",28636,"A634",10/29/2019 2:59:17 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5478270,,,10/30/2019,"ISR50820",
"BTH0200","Europe","ITALY","FE PRESSURES ALGORITHM","Policlinico di Pavia - Centro Trasfusionale","500285-25",10/30/2019 2:58:20 AM,"138820",29782,"A635",10/29/2019 3:01:38 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5478270,,,10/30/2019,"ISR54048",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","???????????????","12559-0",10/30/2019 2:24:21 AM,"126742",31591,"A634",10/29/2019 3:38:12 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5478270,,,10/30/2019,"ISR51918",
"BTH0200","Europe","CYPRUS","FE PRESSURES ALGORITHM","C & V KRITICOS SUPPLIERS LTD.","0056692019",10/30/2019 2:34:55 AM,"175738",31461,"A634",10/29/2019 4:07:33 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5478270,,,10/30/2019,"ISR55883",
"BTH0200","AMT","SOUTH AFRICA","FE PRESSURES ALGORITHM","2707N.H.L.S-IALCH VIROLOGY KZN","2707-0",10/30/2019 3:02:07 AM,"166815",28777,"A635",10/29/2019 4:48:57 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5478270,,,10/30/2019,"ISR55293",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","????????????","24980-0",10/30/2019 3:17:19 AM,"85897",28127,"A633",10/29/2019 4:51:54 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5478270,,,10/30/2019,"ISR51537",
"BTH0200","Europe","FRANCE","FE PRESSURES ALGORITHM","BICHAT","618307-0",10/30/2019 3:21:13 AM,"218188",29894.5,"A632",10/29/2019 5:09:57 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5478270,,,10/30/2019,"ISR02718",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","?????????(?????)","17685-0",10/30/2019 3:47:46 AM,"209763",36684,"A632",10/29/2019 5:28:21 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5478270,,,10/30/2019,"ISR62510",
"BTH0200","Europe","GERMANY","FE PRESSURES ALGORITHM","SYNLAB MED.VERS.ZENTRUM","0056676112",10/30/2019 2:49:04 AM,"79267",30466,"A635",10/29/2019 6:38:03 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5478270,,,10/30/2019,"ISR05925",
"BTH0200","Latin America","BRAZIL","FE PRESSURES ALGORITHM","Dasa NE - LAB LEME","800246-0",10/30/2019 2:52:03 AM,"85090",36388,"A635",10/29/2019 6:55:16 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5478270,,,10/30/2019,"ISR50638",
"BTH0200","Europe","SWITZERLAND","FE PRESSURES ALGORITHM","Synlab Suisse SA","20400-0",10/30/2019 2:48:15 AM,"153793",30865,"A635",10/29/2019 8:03:24 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5478270,,,10/30/2019,"ISR04879",
"BTH0200","Asia Pacific","TAIWAN","FE PRESSURES ALGORITHM","??????","530340-0",10/30/2019 2:49:17 AM,"165050",29028,"A635",10/29/2019 10:32:48 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5478270,,,10/30/2019,"ISR06083",
"BTH0200","Europe","BELGIUM","FE PRESSURES ALGORITHM","Medisch Labo D.Van Waes","8404001-1",10/30/2019 2:26:43 AM,"127176",36358,"A634",10/29/2019 11:31:52 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5478270,,,10/30/2019,"ISR53275",
"BTH0200","Latin America","CANADA","FE PRESSURES ALGORITHM","MT SINAI HOSP","0050393677",10/30/2019 2:28:32 AM,"136099",27903,"A634",10/29/2019 11:37:50 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5478270,,,10/30/2019,"ISR53882",
"BTH0200","AMT","TURKEY","FE PRESSURES ALGORITHM","BALIKESIR ATATURK DEVL.HORMON","86924-0",10/30/2019 3:16:24 AM,"127860",29380.5,"A633",10/29/2019 11:49:03 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5478270,,,10/30/2019,"ISR06400",
"BTH0200","Latin America","BRAZIL","FE PRESSURES ALGORITHM","CENTRAL SOROLOGICO DE VITORIA","801020-0",10/30/2019 3:28:45 AM,"109034",32142,"A632",10/29/2019 11:59:59 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5478270,,,10/30/2019,"ISR52053",
"BTH0200","Latin America","CANADA","FE PRESSURES ALGORITHM","MT SINAI HOSP","0050393677",10/30/2019 2:28:34 AM,"136099",27914,"A634",10/30/2019 2:06:10 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5478270,,,10/30/2019,"ISR53882",
"BTH0200","Latin America","BRAZIL","FE PRESSURES ALGORITHM","CENTRAL SOROLOGICO DE VITORIA","801020-0",10/30/2019 3:28:46 AM,"109034",32141,"A632",10/30/2019 3:02:28 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5478270,,,10/30/2019,"ISR52053",
"BTH0200","AMT","TURKEY","FE PRESSURES ALGORITHM","BALIKESIR ATATURK DEVL.HORMON","86924-0",10/30/2019 3:16:25 AM,"127860",29380.5,"A633",10/30/2019 7:17:34 AM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5478270,,,10/30/2019,"ISR06400",
"BTH0200","AMT","TURKEY","FE PRESSURES ALGORITHM","BALIKESIR ATATURK DEVLET HAST","86539-0",10/30/2019 3:25:51 AM,"69661",36392,"A632",10/30/2019 8:43:32 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5478270,,,10/30/2019,"ISR50378",
"BTH0200","Asia Pacific","THAILAND","FE PRESSURES ALGORITHM","CHAOPHRAYA APAI PHUBET HOSPITAL","500345-CHAOPRAYA",10/30/2019 3:58:37 AM,"129536",27301.5,"A631",10/30/2019 11:19:32 AM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5478270,,,10/30/2019,"I1SR53723",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","?????????(?????)","17685-0",10/30/2019 3:47:47 AM,"209763",36677,"A632",10/30/2019 11:41:21 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5478270,,,10/30/2019,"ISR62510",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","???????????????","12559-0",10/30/2019 2:24:22 AM,"126742",31602,"A634",10/30/2019 11:56:57 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5478270,,,10/30/2019,"ISR51918",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","?????????","27175-0",10/30/2019 4:03:29 AM,"194795",28791,"A631",10/30/2019 12:28:52 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5478270,,,10/30/2019,"I1SR56676",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","????????????","27146-0",10/30/2019 2:22:21 AM,"77623",28602,"A634",10/30/2019 1:03:15 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5478270,,,10/30/2019,"ISR50820",
"BTH0200","Asia Pacific","TAIWAN","FE PRESSURES ALGORITHM","??????","530340-0",10/30/2019 2:49:18 AM,"165050",29046,"A635",10/30/2019 1:22:17 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5478270,,,10/30/2019,"ISR06083",
"BTH0200","China","CHINA","FE PRESSURES ALGORITHM","????????????","24980-0",10/30/2019 3:17:20 AM,"85897",27913,"A633",10/30/2019 1:46:07 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5478270,,,10/30/2019,"ISR51537",
"BTH0600","AMT","TURKEY","FE PRESSURES ALGORITHM","CIVRIL DEVLET HAST","86883-0",10/30/2019 6:33:36 AM,"180761",32756,"A634",10/26/2019 3:37:22 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5480484,,,10/30/2019,"ISR50292",
"BTH0600","AMT","TURKEY","FE PRESSURES ALGORITHM","CIVRIL DEVLET HAST","86883-0",10/30/2019 6:33:37 AM,"180761",32763.5,"A634",10/27/2019 4:10:57 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5480484,,,10/30/2019,"ISR50292",
"BTH0600","AMT","TURKEY","FE PRESSURES ALGORITHM","CIVRIL DEVLET HAST","86883-0",10/30/2019 6:33:38 AM,"180761",32761,"A634",10/28/2019 10:20:06 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5480484,,,10/30/2019,"ISR50292",
"BTH0600","AMT","TURKEY","FE PRESSURES ALGORITHM","CIVRIL DEVLET HAST","86883-0",10/30/2019 6:33:39 AM,"180761",32760,"A634",10/29/2019 8:31:31 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5480484,,,10/30/2019,"ISR50292",
"BTH0600","Latin America","CANADA","FE PRESSURES ALGORITHM","BC CTR DISEASE CNTRL","0055262349",10/30/2019 8:53:58 AM,"208217",27793,"A632",10/29/2019 2:56:21 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR53797",
"BTH0600","Latin America","GUATEMALA","FE PRESSURES ALGORITHM","MINISTERIO DE SALUD PROGRAMA NAC DE BANCOS DE SANGRE","5286-O",10/30/2019 8:33:10 AM,"18121",36364,"A632",10/29/2019 3:31:56 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR04473",
"BTH0600","Europe","UK","FE PRESSURES ALGORITHM","ALDER HEY HOSPITAL (MSC)","0056655982",10/30/2019 8:31:38 AM,"155012",30420,"A632",10/29/2019 3:44:11 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR02642",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","??????????","27846-0",10/30/2019 7:33:33 AM,"124643",36390,"A635",10/29/2019 3:50:32 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5480484,,,10/30/2019,"ISR52718",
"BTH0600","Latin America","ARGENTINA","FE PRESSURES ALGORITHM","BCO DE SANGRE TUCUMAN","272290-1",10/30/2019 9:14:06 AM,"192235",29145,"A632",10/29/2019 4:24:36 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR61024",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","??????????","12155-0",10/30/2019 6:35:16 AM,"132101",30540,"A634",10/29/2019 4:29:40 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5480484,,,10/30/2019,"ISR50945",
"BTH0600","Asia Pacific","MALAYSIA","FE PRESSURES ALGORITHM","PATHOLOGY & CLINICAL LAB (M) SB - IPOH","348003-348003",10/30/2019 7:24:57 AM,"208857",28535,"A635",10/29/2019 4:51:36 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5480484,,,10/30/2019,"ISR50034",
"BTH0600","North America","USA","FE PRESSURES ALGORITHM","FRENCH HOSPITAL MEDICAL CENTER","0056639863",10/30/2019 9:26:35 AM,"77703",36372,"A631",10/29/2019 7:16:19 PM,"YES","i1SR FE Pressure Pipettor","N",1003,9,117,13,5480484,,,10/30/2019,"I1SR51361",
"BTH0600","North America","USA","FE PRESSURES ALGORITHM","TUFTS MEDICAL CENTER","0050057439",10/30/2019 8:14:42 AM,"96795",29452,"A633",10/29/2019 11:35:40 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5480484,,,10/30/2019,"ISR51469",
"BTH0600","North America","USA","FE PRESSURES ALGORITHM","TUFTS MEDICAL CENTER","0050057439",10/30/2019 8:14:43 AM,"96795",29479,"A633",10/30/2019 1:09:10 AM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5480484,,,10/30/2019,"ISR51469",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","?????????","23672-0",10/30/2019 8:53:23 AM,"130920",32677,"A632",10/30/2019 8:09:28 AM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR53687",
"BTH0600","AMT","TURKEY","FE PRESSURES ALGORITHM","CIVRIL DEVLET HAST","86883-0",10/30/2019 6:33:40 AM,"180761",32754,"A634",10/30/2019 10:43:57 AM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5480484,,,10/30/2019,"ISR50292",
"BTH0600","Asia Pacific","TAIWAN","FE PRESSURES ALGORITHM","????-??","550174-0",10/30/2019 7:18:18 AM,"124264",27599,"A635",10/30/2019 11:35:31 AM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5480484,,,10/30/2019,"ISR03924",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","????????????","27592-0",10/30/2019 7:40:41 AM,"150554",27318.5,"A635",10/30/2019 11:39:44 AM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5480484,,,10/30/2019,"ISR53824",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","????????","28620-0",10/30/2019 7:16:59 AM,"115595",27071,"A635",10/30/2019 11:39:44 AM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5480484,,,10/30/2019,"ISR02008",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","??????","10750-0",10/30/2019 8:46:52 AM,"129008",32000,"A632",10/30/2019 12:35:09 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR52656",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","??????????(??)","28281-0",10/30/2019 7:32:46 AM,"121157",30325,"A635",10/30/2019 1:09:01 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5480484,,,10/30/2019,"ISR52552",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","?????????????????","17783-0",10/30/2019 8:50:50 AM,"128790",29313,"A632",10/30/2019 1:50:15 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR53374",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","???????????","16902-0",10/30/2019 8:43:24 AM,"119779",29404.5,"A632",10/30/2019 1:59:26 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR51934",
"BTH0600","Asia Pacific","MALAYSIA","FE PRESSURES ALGORITHM","PATHOLOGY & CLINICAL LAB (M) SB - IPOH","348003-348003",10/30/2019 7:24:58 AM,"208857",28607,"A635",10/30/2019 2:44:21 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5480484,,,10/30/2019,"ISR50034",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","??????????(????????????)","27742-14",10/30/2019 8:46:31 AM,"117720",36390,"A632",10/30/2019 3:27:38 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR52607",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","??????????","12155-0",10/30/2019 6:35:17 AM,"132101",30478,"A634",10/30/2019 3:35:06 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5480484,,,10/30/2019,"ISR50945",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","??????????","27846-0",10/30/2019 7:33:34 AM,"124643",36390,"A635",10/30/2019 3:52:44 PM,"YES","FE Pressure R2 Pipettor","N",1003,13,116,10,5480484,,,10/30/2019,"ISR52718",
"BTH0600","Asia Pacific","TAIWAN","FE PRESSURES ALGORITHM","????","520416-0",10/30/2019 8:41:04 AM,"155033",31391,"A632",10/30/2019 4:12:02 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR51177",
"BTH0600","China","CHINA","FE PRESSURES ALGORITHM","????????","17405-0",10/30/2019 9:06:10 AM,"169755",27363,"A632",10/30/2019 4:12:27 PM,"YES","FE Pressure Sample","N",1003,11,116,12,5480484,,,10/30/2019,"ISR55753",
"BTH0600","Asia Pacific","HONG KONG","FE PRESSURES ALGORITHM","TIN SHUI WAI HOSPITAL","611905-1",10/30/2019 8:14:58 AM,"180763",32028,"A633",10/30/2019 4:24:51 PM,"YES","FE Pressure STATSAMP Pipettor","N",1003,10,116,11,5480484,,,10/30/2019,"ISR51545",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????????????????","143050000-0",10/30/2019 10:38:59 AM,"50561",36392,"A634",10/17/2019 4:29:41 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5482338,,,10/30/2019,"ISR50029",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????????????????","143050000-0",10/30/2019 10:38:59 AM,"50561",36392,"A634",10/18/2019 5:49:32 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5482338,,,10/30/2019,"ISR50029",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????????????????","143050000-0",10/30/2019 10:39:00 AM,"50561",36394,"A634",10/20/2019 11:30:45 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5482338,,,10/30/2019,"ISR50029",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????????????????","143050000-0",10/30/2019 10:39:01 AM,"50561",36392,"A634",10/21/2019 3:51:24 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5482338,,,10/30/2019,"ISR50029",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????????????????","143050000-0",10/30/2019 10:39:02 AM,"50561",36392,"A634",10/23/2019 11:59:59 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5482338,,,10/30/2019,"ISR50029",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????????????????","143050000-0",10/30/2019 10:39:03 AM,"50561",36392,"A634",10/24/2019 8:22:52 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5482338,,,10/30/2019,"ISR50029",
"BTH1000","Japan","JAPAN","FE PRESSURES ALGORITHM","??????????????????","143050000-0",10/30/2019 10:39:04 AM,"50561",36394,"A634",10/25/2019 3:44:30 PM,"YES","FE Pressure R1 Pipettor","N",1003,12,116,9,5482338,,,10/30/2019,"ISR50029",
